19 November 2013
Frequency [Hz],V_Gain [dB],H_Gain [dB],V_AF [dB/m],H_AF [dB/m]
787850000.0,5.2040945189837196,0,22.986161359056908,0
802500000.0,4.9955335760466468,0,23.354752336516256,0
817150000.0,4.0490334485779691,0,24.458387343298973,0
831800000.0,4.687633521260067,0,23.97412989034294,0
846450000.0,5.3397405706118679,0,23.473670706927297,0
861100000.0,5.2957659188558717,0,23.666690956790141,0
875750000.0,5.1299761497231655,0,23.979011861096147,0
890400000.0,5.0230130495094798,0,24.230075068048272,0
905050000.0,5.0784239028452394,0,24.316412642432997,0
919700000.0,4.7642755077681294,0,24.770033312953448,0
934350000.0,4.4361792358267707,0,25.23539765379439,0
949000000.0,5.1897749363632917,0,24.616934403207278,0
963650000.0,5.1125825822017283,0,24.827189023616842,0
978300000.0,4.800883219742909,0,25.269942941794191,0
992950000.0,4.5938867002252071,0,25.606045993722066,0
1007600000.0,4.5804730570332728,0,25.746675210512947,0
1022250000.0,4.6262662834669044,0,25.826261192085276,0
1036900000.0,4.4471810410128434,0,26.128941539560874,0
1051550000.0,3.7777751630848622,0,26.920208482325442,0
1066200000.0,4.9556628481972398,0,25.862495806606379,0
1080850000.0,5.059296723443774,0,25.877396905436797,0
1095500000.0,4.8476658501768561,0,26.205966878782338,0
1110150000.0,4.7015251857737814,0,26.467493170552526,0
1124800000.0,4.7446870684762166,0,26.53820417606347,0
1139450000.0,4.8555416137909235,0,26.539748931966798,0
1154100000.0,4.7513879547170674,0,26.754865956837204,0
1168750000.0,4.6688055339192012,0,26.947012034716998,0
1183400000.0,4.6689134596951511,0,27.055102930149424,0
1198050000.0,5.1135576250149972,0,26.717326335772775,0
1212700000.0,5.0927129582018065,0,26.843739684223124,0
1227350000.0,4.985122298488422,0,27.055631331403333,0
1242000000.0,4.5937249949891861,0,27.550092012846754,0
1256650000.0,4.2605769061118348,0,27.985094896396262,0
1271300000.0,4.2443432401774777,0,28.102002790656119,0
1285950000.0,4.4519493933963759,0,27.99391735327665,0
1300600000.0,4.6701605240322639,0,27.874099560430047,0
1315250000.0,4.6181135522711561,0,28.023437748137493,0
1329900000.0,4.3395523488980885,0,28.398212462506564,0
1344550000.0,4.4623230559380103,0,28.37060117587275,0
1359200000.0,4.9014797135900743,0,28.025572694654421,0
1373850000.0,4.9686812438081338,0,28.051490208696688,0
1388500000.0,5.0660514224972832,0,28.046251350252959,0
1403150000.0,5.2948178056704531,0,27.908649297370204,0
1417800000.0,5.0943553920287403,0,28.199329139316227,0
1432450000.0,4.7522406064178169,0,28.630733919691163,0
1447100000.0,4.5200205907286648,0,28.951335370742971,0
1461750000.0,4.4882584818871791,0,29.07058865932396,0
1476400000.0,4.6153400452185718,0,29.030125776278535,0
1491050000.0,4.4410828637996778,0,29.290146368719622,0
1505700000.0,4.1557791455782622,0,29.66037495348084,0
1520350000.0,4.5143435871108837,0,29.385913072954004,0
1535000000.0,4.6827603733738368,0,29.300792313914982,0
1549650000.0,4.7670732253889616,0,29.298984277649495,0
1564300000.0,4.8996156459127835,0,29.248170351180374,0
1578950000.0,4.9194112220553441,0,29.309341420776704,0
1593600000.0,4.9847138805948656,0,29.32425763202232,0
1608250000.0,4.9394478203385148,0,29.449008472134317,0
1622900000.0,4.7903085419157199,0,29.676911754183443,0
1637550000.0,4.661236012421627,0,29.884040465834669,0
1652200000.0,4.5476733990648519,0,30.074964048487356,0
1666850000.0,4.4680715977950065,0,30.231243880871244,0
1681500000.0,4.3708165781316834,0,30.404505945906116,0
1696150000.0,4.3231842979239401,0,30.52748592712398,0
1710800000.0,4.3503651668771095,0,30.575004755843072,0
1725450000.0,4.6562862335688928,0,30.343146434396356,0
1740100000.0,4.6423825655270301,0,30.430486665865374,0
1754750000.0,4.6473576283838467,0,30.498332484325879,0
1769400000.0,4.7746266154270707,0,30.443278934306477,0
1784050000.0,4.8940982146126526,0,30.395427312413723,0
1798700000.0,4.8441261453983975,0,30.516433638783301,0
1813350000.0,4.499956041118117,0,30.931061782654531,0
1828000000.0,4.3029420022860503,0,31.197966916694917,0
1842650000.0,4.6257918265033213,0,30.944450294418061,0
1857300000.0,4.8421230367007242,0,30.796903228975339,0
1871950000.0,4.9880965136537174,0,30.719173467398903,0
1886600000.0,4.9393013481251611,0,30.835680344953623,0
1901250000.0,4.7066201547517474,0,31.135549477494063,0
1915900000.0,4.8399966790874913,0,31.068845160424829,0
1930550000.0,4.6352837395255193,0,31.339722432553895,0
1945200000.0,4.4761422678268445,0,31.564528041120667,0
1959850000.0,4.5705349683708523,0,31.535306787893845,0
1974500000.0,4.7434836336065116,0,31.427044218869462,0
1989150000.0,4.894023422296204,0,31.340712350985868,0
2003800000.0,4.8958372375240078,0,31.402635298892442,0
2018450000.0,4.8990627662068134,0,31.46268224004136,0
2033100000.0,5.0746264157375087,0,31.349933482480964,0
2047750000.0,5.1090147768252976,0,31.377909006292629,0
2062400000.0,5.0045812229451778,0,31.544261868266087,0
2077050000.0,4.8966461466465336,0,31.713677969569602,0
2091700000.0,4.7799725073888357,0,31.891400511753204,0
2106350000.0,4.6668043615514598,0,32.065191470443906,0
2121000000.0,4.7041110022273873,0,32.088087459128559,0
2135650000.0,4.6476123688562367,0,32.204374322974303,0
2150300000.0,4.6345857192607847,0,32.276780470127491,0
2164950000.0,4.4785178677928048,0,32.491824636790064,0
2179600000.0,4.1592439413734734,0,32.869677134292665,0
2194250000.0,3.9721658777571482,0,33.11494135384013,0
2208900000.0,4.2322601491689928,0,32.912646045783006,0
2223550000.0,4.6264311670089295,0,32.57589191772653,0
2238200000.0,4.8631199551904096,0,32.396242963912542,0
2252850000.0,4.9946297475606274,0,32.321400870431049,0
2267500000.0,5.0465542615593666,0,32.325776744108005,0
2282150000.0,5.0669449756509799,0,32.361323837537867,0
2296800000.0,4.9523429368588756,0,32.531505743934829,0
2311450000.0,4.8785780104270255,0,32.660497149781158,0
2326100000.0,4.8207118033436203,0,32.773240913540448,0
2340750000.0,4.8102447974231319,0,32.838240934742238,0
2355400000.0,4.6824487047430097,0,33.020229800644366,0
2370050000.0,4.637811173334712,0,33.118724082575959,0
2384700000.0,4.6657790579607594,0,33.144281067131736,0
2399350000.0,4.7691864006721234,0,33.094070777525523,0
2414000000.0,4.6267362750814023,0,33.289394131169921,0
2428650000.0,4.5158069710659463,0,33.452876756769918,0
2443300000.0,4.4374311660583308,0,33.583489824775128,0
2457950000.0,4.227848379494926,0,33.844997594621844,0
2472600000.0,4.2992166411366117,0,33.825245748052744,0
2487250000.0,4.4804347536748912,0,33.695339128102653,0
2501900000.0,4.5668280995504977,0,33.659955933825209,0
2516550000.0,4.761317817138357,0,33.516178545607929,0
2531200000.0,5.001799381930697,0,33.326114945445667,0
2545850000.0,5.1670940213635479,0,33.21094730352862,0
2560500000.0,5.1079767115340466,0,33.319903982898964,0
2575150000.0,4.9690346914698402,0,33.508401026516204,0
2589800000.0,4.9794457767105618,0,33.547263844972555,0
2604450000.0,4.92090825044263,0,33.654797326618471,0
2619100000.0,4.5843296975558712,0,34.040097004730939,0
2633750000.0,4.5131697441669134,0,34.159706319180934,0
2648400000.0,4.6821477754315044,0,34.038908899778811,0
2663050000.0,4.7987765553097361,0,33.970194947634937,0
2677700000.0,4.7728668694389622,0,34.04375659338173,0
2692350000.0,4.7336566964055695,0,34.130358726966946,0
2707000000.0,4.6631458893580833,0,34.248004317076756,0
2721650000.0,4.5988828174461904,0,34.359147770704944,0
2736300000.0,4.4834132860807028,0,34.521246013874091,0
2750950000.0,4.3992952373735843,0,34.651743792150491,0
2765600000.0,4.4904735704822158,0,34.60669885122951,0
2780250000.0,4.3699610103523998,0,34.773101069097592,0
2794900000.0,4.3109221177161228,0,34.877788446915773,0
2809550000.0,4.2290150924665122,0,35.005105306502941,0
2824200000.0,4.2197256995144139,0,35.059568365315158,0
2838850000.0,4.181853464022165,0,35.142380542026146,0
2853500000.0,4.3253533735008638,0,35.043589255223388,0
2868150000.0,4.3117655173875828,0,35.101656784603875,0
2882800000.0,4.7436245243054316,0,34.714050834467372,0
2897450000.0,4.9890132571235348,0,34.512690839390693,0
2912100000.0,5.047433312509785,0,34.498077465390615,0
2926750000.0,4.8747131887026001,0,34.714384442849898,0
2941400000.0,4.9850231050716935,0,34.647443747636835,0
2956050000.0,4.809451473044942,0,34.866169130841811,0
2970700000.0,4.559383093098031,0,35.159177922434708,0
2985350000.0,4.4050629129174892,0,35.356227273732969,0
3000000000.0,4.3671812749736763,0,35.436628910444284,0
