08 August 2013
Frequency [Hz],Loss [dB]
70000000.0,0.25784575939999999
74650793.650793701,0.25753930209999998
79301587.301587299,0.43888017540000002
83952380.952381,0.41235491629999999
88603174.603174597,0.50889080760000005
93253968.253968298,1.5443909168000001
97904761.904761896,0.50153726340000004
102555555.555556,0.31211653350000002
107206349.206349,1.4961185454999999
111857142.857143,0.46205493809999998
116507936.507937,0.92323762180000002
121158730.15873,0.97057378289999996
125809523.809524,0.088231153800000003
130460317.460317,0.87497419119999997
135111111.11111099,0.68340659140000004
139761904.76190501,0.19619983429999999
144412698.412698,1.146275878
149063492.063492,0.7130376101
153714285.714286,0.76928967240000001
158365079.36507899,1.6271177530000001
163015873.01587299,1.2186652421999999
167666666.66666701,1.5641266108
172317460.31746,2.2858474255000001
176968253.968254,1.5527745485
181619047.619048,2.0981645584000002
186269841.26984099,1.9432733059
190920634.92063501,1.3064681292
195571428.57142901,1.7249722481
200222222.222222,1.4039237498999999
204873015.873016,1.0738730431000001
209523809.52381,1.5837435721999999
214174603.17460299,1.0803186893000001
218825396.82539701,1.2161999940999999
223476190.47619,1.4437903165999999
228126984.126984,1.0537244080999999
232777777.777778,1.4002538919
237428571.42857099,1.4795216322
242079365.07936499,1.3707592487
246730158.73015901,1.806188941
251380952.380952,1.7388176918
256031746.031746,1.7308298349
260682539.68254,2.0653214455
265333333.33333299,1.7911220789
269984126.98412699,1.9594848156
274634920.63492101,1.9573891162999999
279285714.28571397,1.8377636670999999
283936507.936508,1.9637078047000001
288587301.58730203,1.9804031848999999
293238095.23809499,1.737200141
297888888.88888901,2.0416224003000001
302539682.53968298,1.6442109346
307190476.190476,1.7230954169999999
311841269.84127003,1.7732627392
316492063.49206299,1.6125020981
321142857.14285702,1.7420663834000001
325793650.79365098,1.9323662519
330444444.444444,1.7408136129
335095238.09523797,2.1148028374000001
339746031.746032,1.9612014294
344396825.39682502,2.0188503265
349047619.04761899,2.1539547443
353698412.69841301,2.1058433056000001
358349206.34920597,2.1174616814
363000000.0,2.3575541972999998
367650793.65079403,2.1301712990000001
372301587.30158699,2.2996041775
376952380.95238101,2.2285563946
381603174.60317498,2.0921730995000001
