21 November 2013
Frequency [MHz],Loss [dB]
1.0,0.01098471544910761
12.43,0.1114047071154122
23.850000000000001,0.088554048706200941
35.280000000000001,0.077125836552042318
46.710000000000001,0.096850528627292792
58.140000000000001,0.1055383659257426
69.560000000000002,0.11384010415108629
80.989999999999995,0.1189448688076703
92.420000000000002,0.1182004167167915
103.84,0.1187275611479557
115.27,0.12002880623094279
126.7,0.1224684922607637
138.13,0.1219756898732164
149.55000000000001,0.1241500695621064
160.97999999999999,0.1284095720854386
172.41,0.12886348180956819
183.83000000000001,0.1325537019001663
195.25999999999999,0.13452547215591851
206.69,0.1360976640557339
218.12,0.13679493449389851
229.53999999999999,0.1407896974777707
240.97,0.14286467605501121
252.40000000000001,0.14214230106822681
263.81999999999999,0.14216134519860421
275.25,0.14307495797783201
286.68000000000001,0.1473768013923456
298.11000000000001,0.15205057637423411
309.52999999999997,0.1581408256048577
320.95999999999998,0.16234769065461521
332.38999999999999,0.1627171464307467
343.81,0.16564769606675989
355.24000000000001,0.17132188813622831
366.67000000000002,0.17496495762451469
378.10000000000002,0.18268500102322999
389.51999999999998,0.19135395509947031
400.94999999999999,0.19421030791209959
412.38,0.19031335184361961
423.80000000000001,0.2014551639415931
435.23000000000002,0.20697400828086121
446.66000000000003,0.20439276825442099
458.08999999999997,0.20504919278945849
469.50999999999999,0.20901046510116761
480.94,0.210960825598976
492.37,0.21333404027769309
503.79000000000002,0.21581505055793029
515.22000000000003,0.21988311880336481
526.64999999999998,0.22173389920848449
538.08000000000004,0.22327889659346181
549.5,0.22399783014550179
560.92999999999995,0.21478805134366
572.36000000000001,0.20792669473914341
583.77999999999997,0.19972620525873891
595.21000000000004,0.1881371918046095
606.63999999999999,0.18573031347791591
618.07000000000005,0.1830308931465526
629.49000000000001,0.1745880135342375
640.91999999999996,0.15082172968093341
652.35000000000002,0.14283825110119741
663.76999999999998,0.1587164170669533
675.20000000000005,0.17378191083297251
686.63,0.18343120657161291
698.05999999999995,0.18929716005652319
709.48000000000002,0.19344982765513971
720.90999999999997,0.19490285867102849
732.34000000000003,0.19902637014141461
743.75999999999999,0.19755999159846979
755.19000000000005,0.19446728445882999
766.62,0.20416640087391891
778.04999999999995,0.22346366280448399
789.47000000000003,0.2375886505123852
800.89999999999998,0.24118290718127849
812.33000000000004,0.24321933211461769
823.75,0.24249678475797609
835.17999999999995,0.237038206100849
846.61000000000001,0.23746051995971831
858.03999999999996,0.23055409747645261
869.46000000000004,0.2202807745684221
880.88999999999999,0.21767645532755961
892.32000000000005,0.21962603566080149
903.74000000000001,0.22341185411726719
915.16999999999996,0.2295812637681148
926.60000000000002,0.2374519084123547
938.02999999999997,0.24258194838084571
949.45000000000005,0.24453646954358399
960.88,0.24981953575367921
972.30999999999995,0.2529711882298083
983.73000000000002,0.25581717616410188
995.15999999999997,0.25884244420223551
1006.59,0.26280077746151481
1018.02,0.2666130331578549
1029.4400000000001,0.27121194341534249
1040.8699999999999,0.27036832534490229
1052.3,0.26832946246390849
1063.72,0.27593969954265701
1075.1500000000001,0.27935648881147668
1086.5799999999999,0.28215559293702808
1098.01,0.27666629425069111
1109.4300000000001,0.26580617987015298
1120.8599999999999,0.26308980843544238
1132.29,0.26706009209640752
1143.71,0.27049068203867371
1155.1400000000001,0.27504298155013518
1166.5699999999999,0.27593993012598061
1178.0,0.27785053044682778
1189.4200000000001,0.2812070890518959
1200.8499999999999,0.28373759999799297
1212.28,0.2908367776905687
1223.7,0.29780675997351841
1235.1300000000001,0.30556768487741859
1246.5599999999999,0.31609029725206461
1257.99,0.32207623313986877
1269.4100000000001,0.32705642278707092
1280.8399999999999,0.33568514915010722
1292.27,0.33737355859368129
1303.6900000000001,0.33889114427301698
1315.1199999999999,0.33865718092993952
1326.55,0.34229764010960961
1337.98,0.34157997397223738
1349.4000000000001,0.34472874235203937
1360.8299999999999,0.34856554331552991
1372.26,0.35115545182588759
1383.6800000000001,0.3524793914083349
1395.1099999999999,0.35445966404985468
1406.54,0.35484568834254537
1417.97,0.35469444110784892
1429.3900000000001,0.3548982603971359
1440.8199999999999,0.35366102856061299
1452.25,0.3522660253548146
1463.6700000000001,0.35398089718616738
1475.0999999999999,0.35754099793109462
1486.53,0.36007143087734611
1497.96,0.36273120524569052
1509.3800000000001,0.36677150186920721
1520.8099999999999,0.36652437771219959
1532.24,0.36863776684069183
1543.6600000000001,0.36782047303533377
1555.0899999999999,0.36801518854359272
1566.52,0.36608480815698191
1577.95,0.36867181991515902
1589.3699999999999,0.36919261245481561
1600.8,0.37271979229698798
1612.23,0.37589365173499212
1623.6500000000001,0.37874788396628939
1635.0799999999999,0.3794103757235337
1646.51,0.37986019123594661
1657.9400000000001,0.37787303341090261
1669.3599999999999,0.37801866442565862
1680.79,0.37890962429266661
1692.22,0.38010162252234059
1703.6400000000001,0.38209967031811243
1715.0699999999999,0.38566668789536701
1726.5,0.38892106688562678
1737.9300000000001,0.38909263451084908
1749.3499999999999,0.39308885646051561
1760.78,0.3944290436179379
1772.21,0.39417142541152472
1783.6300000000001,0.3944053340242249
1795.0599999999999,0.39793789068635083
1806.49,0.39805732316654607
1817.9200000000001,0.39801428655419829
1829.3399999999999,0.4038833081995063
1840.77,0.40622114968862022
1852.2,0.40484775212632579
1863.6199999999999,0.40774682136300078
1875.05,0.40745726171656521
1886.48,0.4041420787087745
1897.9100000000001,0.40386405629688288
1909.3299999999999,0.40467964777747212
1920.76,0.40588562927481509
1932.1900000000001,0.40892002078446898
1943.6099999999999,0.41292065555801921
1955.04,0.41250253923121549
