21 November 2013
Frequency [MHz],Loss [dB]
1.0,0.016938270823897521
12.43,0.26339863972247618
23.850000000000001,0.30377714203042683
35.280000000000001,0.33910900688450779
46.710000000000001,0.40352918246278902
58.140000000000001,0.45124944497082642
69.560000000000002,0.49822067308378237
80.989999999999995,0.53521403646647547
92.420000000000002,0.56642609161664725
103.84,0.5994830189161291
115.27,0.62953111648329385
126.7,0.65697496782357712
138.13,0.68400995504227835
149.55000000000001,0.71071652579756717
160.97999999999999,0.74022251750372337
172.41,0.76428347811474051
183.83000000000001,0.791925420950092
195.25999999999999,0.81590818161564183
206.69,0.83829538984905139
218.12,0.86489163873465913
229.53999999999999,0.88894931867284899
240.97,0.9125165713801513
252.40000000000001,0.93310710114101514
263.81999999999999,0.95243887771747449
275.25,0.97211853308999707
286.68000000000001,0.99396058671528909
298.11000000000001,1.0164446560771321
309.52999999999997,1.038592150763352
320.95999999999998,1.064097249538928
332.38999999999999,1.084418064454016
343.81,1.1053798769681491
355.24000000000001,1.125903677206356
366.67000000000002,1.1537198758255749
378.10000000000002,1.18210129184809
389.51999999999998,1.202047308854522
400.94999999999999,1.2244895467928409
412.38,1.234566459371081
423.80000000000001,1.260648308787951
435.23000000000002,1.2828172439894061
446.66000000000003,1.2957915698444089
458.08999999999997,1.31293971928735
469.50999999999999,1.3367472786292289
480.94,1.3557417608836799
492.37,1.372816997627865
503.79000000000002,1.392057621783199
515.22000000000003,1.411253114098729
526.64999999999998,1.428165152721083
538.08000000000004,1.443960062086634
549.5,1.4591087286538229
560.92999999999995,1.4686398043799691
572.36000000000001,1.47376303314948
583.77999999999997,1.482919899241969
595.21000000000004,1.4837945305126581
606.63999999999999,1.4940643532714519
618.07000000000005,1.50831942749003
629.49000000000001,1.5148255502197849
640.91999999999996,1.5046130771819679
652.35000000000002,1.5040579358413331
663.76999999999998,1.5293878057238239
675.20000000000005,1.5576378202045169
686.63,1.5812426869731959
698.05999999999995,1.603392697988099
709.48000000000002,1.623414227193837
720.90999999999997,1.643205138938602
732.34000000000003,1.659155498622044
743.75999999999999,1.6614807083150911
755.19000000000005,1.6822655336020349
766.62,1.7067488098329819
778.04999999999995,1.7372120304676351
789.47000000000003,1.7736612291711891
800.89999999999998,1.7859733142556169
812.33000000000004,1.802395972911863
823.75,1.8212149673750211
835.17999999999995,1.8286902570238059
846.61000000000001,1.8458891649545559
858.03999999999996,1.8592385445156181
869.46000000000004,1.84994507539024
880.88999999999999,1.8584607529624071
892.32000000000005,1.8727493102355779
903.74000000000001,1.8924741706720729
915.16999999999996,1.920063539049766
926.60000000000002,1.932855955764784
938.02999999999997,1.95424912828984
949.45000000000005,1.969525509039241
960.88,1.9877587900747169
972.30999999999995,2.0066484395612418
983.73000000000002,2.0224593837434561
995.15999999999997,2.0380765126643872
1006.59,2.053781799884403
1018.02,2.0700782868581009
1029.4400000000001,2.089628714516119
1040.8699999999999,2.102289632918112
1052.3,2.1117423384695559
1063.72,2.131357162201049
1075.1500000000001,2.1477585603271461
1086.5799999999999,2.1637097820421092
1098.01,2.1680266572359379
1109.4300000000001,2.1775137668016131
1120.8599999999999,2.1895260713500551
1132.29,2.2047616501764691
1143.71,2.227960464983338
1155.1400000000001,2.2395947270232641
1166.5699999999999,2.2506484915987679
1178.0,2.2658808615875872
1189.4200000000001,2.2834413569131962
1200.8499999999999,2.2980743751750299
1212.28,2.321149920680651
1223.7,2.3439777233974262
1235.1300000000001,2.3648566177929262
1246.5599999999999,2.3864283175560779
1257.99,2.4042369701688808
1269.4100000000001,2.4205997107289008
1280.8399999999999,2.4399237416202948
1292.27,2.4546960666352851
1303.6900000000001,2.472136129445877
1315.1199999999999,2.4823991675347838
1326.55,2.5000120013264939
1337.98,2.5122673388217009
1349.4000000000001,2.5258669861654912
1360.8299999999999,2.5417752832615941
1372.26,2.5561797897368921
1383.6800000000001,2.5712539065260138
