01 November 2013
Frequency [Hz],Loss [dB]
348000000.0,1.8602683356147831
350000000.0,1.8669005181009259
352000000.0,1.8713829861523099
354000000.0,1.8786439435040412
356000000.0,1.8843494386335227
358000000.0,1.8913774694034025
360000000.0,1.8963746491794478
362000000.0,1.8992407813667527
364000000.0,1.9061281353686621
366000000.0,1.9109032115371001
368000000.0,1.91592943015479
370000000.0,1.920172263292045
372000000.0,1.9264895875446668
374000000.0,1.930584805369935
376000000.0,1.9342577610099676
378000000.0,1.9404570828691203
380000000.0,1.9492348594667048
382000000.0,1.9555934169963645
384000000.0,1.9610823743562531
386000000.0,1.965259360887369
388000000.0,1.970986684930867
390000000.0,1.9778247490138643
392000000.0,1.9840547841068226
394000000.0,1.9889129203288338
396000000.0,1.9948359001163198
398000000.0,2.0040046828069471
400000000.0,2.0066781089986172
402000000.0,2.012282856855756
404000000.0,2.0190732513795036
406000000.0,2.0253784173567442
408000000.0,2.0323828887123958
410000000.0,2.035356070780824
412000000.0,2.041314834713976
414000000.0,2.044695075747379
416000000.0,2.0505077029355379
418000000.0,2.0568935442627687
420000000.0,2.0611672788624111
422000000.0,2.0639126208422667
424000000.0,2.0701609071510498
426000000.0,2.0776625695175546
428000000.0,2.0833076332289533
430000000.0,2.0882807353549167
432000000.0,2.0932403577739507
434000000.0,2.1001912432208596
436000000.0,2.1068450229282627
438000000.0,2.1142403071390943
440000000.0,2.1179134445354695
442000000.0,2.1229260568960369
444000000.0,2.1298431044046819
446000000.0,2.1379959426204134
448000000.0,2.1413758032060528
450000000.0,2.1434459094500555
452000000.0,2.1456790386868221
454000000.0,2.1528121257133455
456000000.0,2.1592364406637943
458000000.0,2.1645787747642564
460000000.0,2.1713290896415471
462000000.0,2.174087369052828
464000000.0,2.1753318157592125
466000000.0,2.1822687149897075
468000000.0,2.1911774420788257
470000000.0,2.1956194047401163
472000000.0,2.2002268273700123
474000000.0,2.2048976631275603
476000000.0,2.2088944602273033
478000000.0,2.2155542897313336
480000000.0,2.2222752049195078
482000000.0,2.2295692040363986
484000000.0,2.2342077436878252
486000000.0,2.2377966830334097
488000000.0,2.2429715064306555
490000000.0,2.2502837047153728
492000000.0,2.2574410681178971
494000000.0,2.2613108454392465
496000000.0,2.2636445170839981
498000000.0,2.271860022236682
500000000.0,2.2744314634510228
502000000.0,2.2787041858398984
504000000.0,2.2831228043712231
506000000.0,2.2905214164869139
508000000.0,2.2943117955183934
510000000.0,2.3012985906519337
512000000.0,2.3059314159743582
514000000.0,2.3122908044549604
516000000.0,2.3188690539531609
518000000.0,2.3274677067428486
520000000.0,2.3317732194145933
522000000.0,2.3346315802280482
524000000.0,2.3389376314665138
526000000.0,2.3485515986295358
528000000.0,2.3529712079041505
530000000.0,2.3600618038982804
532000000.0,2.3654775342891941
534000000.0,2.3741033463102399
536000000.0,2.3780053680143927
538000000.0,2.3822056132191083
540000000.0,2.3871947210032025
542000000.0,2.388878254652123
544000000.0,2.3959446404084326
