01 November 2013
Frequency [Hz],Loss [dB]
30000000.0,0.25934559498909743
32000000.0,0.27095223386601397
34000000.0,0.28032586248756547
36000000.0,0.28947401341470574
38000000.0,0.29665289943580858
40000000.0,0.30507893352303361
42000000.0,0.31380892464737753
44000000.0,0.31939983009133194
46000000.0,0.32593151789509001
48000000.0,0.33345415393701938
50000000.0,0.34005603457782907
52000000.0,0.34679556571252668
54000000.0,0.35243624723823919
56000000.0,0.3589813354607867
58000000.0,0.36580729872745221
60000000.0,0.37130418686073308
62000000.0,0.37757993650568783
64000000.0,0.38307426054348032
66000000.0,0.38932527129006933
68000000.0,0.39456065848959609
70000000.0,0.40007547080101374
72000000.0,0.40568772726194252
74000000.0,0.41136910372446622
76000000.0,0.41661333024195513
78000000.0,0.42270362182032395
80000000.0,0.42724099223469192
82000000.0,0.43243314996708609
84000000.0,0.43689112112874007
86000000.0,0.44232048743049784
88000000.0,0.44877987283705223
90000000.0,0.45333782693342017
92000000.0,0.45801598310016334
94000000.0,0.46252623345462662
96000000.0,0.46727647444255827
98000000.0,0.47406611054159553
100000000.0,0.4790164756754921
102000000.0,0.48292754393783377
104000000.0,0.48777361068682829
106000000.0,0.49190661168922667
108000000.0,0.49615538780695073
110000000.0,0.50130952810603713
112000000.0,0.50722711765433504
114000000.0,0.51098873580897319
116000000.0,0.51452938629301981
118000000.0,0.51828673087135368
120000000.0,0.52329440658680038
122000000.0,0.52759255065278687
124000000.0,0.53281662819536746
126000000.0,0.53620463128127871
128000000.0,0.53982806918254544
130000000.0,0.54345197319530636
132000000.0,0.54741059794030589
134000000.0,0.55133880981028449
136000000.0,0.55539843840166958
138000000.0,0.55918233334251255
140000000.0,0.56382977331845319
142000000.0,0.56763250275895638
144000000.0,0.5718676855470457
146000000.0,0.57558870044093424
148000000.0,0.5804342829292255
150000000.0,0.58461969209335563
152000000.0,0.58764492254289435
154000000.0,0.59036001151433748
156000000.0,0.59531323160889837
158000000.0,0.59963058914619172
160000000.0,0.60368673275168017
162000000.0,0.60663876193017452
164000000.0,0.61004512312841952
166000000.0,0.61438778899524804
168000000.0,0.61842741398618861
170000000.0,0.62188700757599091
172000000.0,0.62465708216837479
174000000.0,0.62869882738456506
176000000.0,0.63281523631996295
178000000.0,0.63581721590157181
180000000.0,0.63906999417050558
182000000.0,0.64109008092882469
184000000.0,0.64600524886862798
186000000.0,0.65029884554312889
188000000.0,0.65346440647629178
190000000.0,0.65606822188800706
192000000.0,0.65961884086946609
194000000.0,0.66225233973620334
196000000.0,0.66641965983892337
198000000.0,0.66981640195774328
200000000.0,0.67389678951069465
202000000.0,0.67696213024539642
204000000.0,0.6800537418880519
206000000.0,0.68462158739181478
208000000.0,0.68682790350987477
210000000.0,0.6896943704796682
212000000.0,0.69427971105606234
214000000.0,0.69749275774925079
216000000.0,0.69996325348556687
218000000.0,0.70303361141534704
220000000.0,0.70636597910611942
222000000.0,0.70970447357893474
224000000.0,0.71289148226526367
226000000.0,0.71566674815883879
228000000.0,0.71791939738493005
230000000.0,0.72066608524982856
232000000.0,0.72433172323106487
234000000.0,0.72876193871444239
236000000.0,0.73190504754660612
238000000.0,0.73482168643214796
240000000.0,0.73639406828517151
242000000.0,0.7389221084052443
244000000.0,0.74070914778958952
246000000.0,0.74606954950998605
248000000.0,0.74999022522245884
250000000.0,0.75227853840962966
252000000.0,0.75327308448562746
254000000.0,0.75594114773748622
256000000.0,0.76048814151024735
258000000.0,0.76392472902897124
260000000.0,0.76617511172853869
262000000.0,0.76908573104745637
264000000.0,0.7728773110674132
266000000.0,0.77483518442696397
268000000.0,0.77768249097167408
270000000.0,0.78096695158699236
272000000.0,0.78276646972279218
274000000.0,0.78509998566809891
276000000.0,0.78911084899259365
278000000.0,0.7911148853899318
280000000.0,0.79348389596475433
282000000.0,0.79476010967310984
284000000.0,0.79856822506874536
286000000.0,0.80166879308347594
288000000.0,0.80430846984159499
290000000.0,0.80694060667329692
292000000.0,0.80783017234329213
294000000.0,0.81239691994312746
296000000.0,0.81581621213004063
298000000.0,0.81807541282836516
300000000.0,0.82095610147764575
302000000.0,0.82216080119331258
304000000.0,0.82578571825344116
306000000.0,0.82946196912212
308000000.0,0.83121711569874124
310000000.0,0.83495054961648418
312000000.0,0.83678827848532267
314000000.0,0.84025999967468068
316000000.0,0.84194173218644819
318000000.0,0.84536342940889586
320000000.0,0.84860274699631189
322000000.0,0.8523531259649475
324000000.0,0.85462479267001557
326000000.0,0.85687740221737418
328000000.0,0.85784878940199871
330000000.0,0.86096090462629205
332000000.0,0.86285321488528965
334000000.0,0.86707687348281393
