08 August 2013
Frequency [Hz],Loss [dB]
70000000.0,1.0494565964
74650793.650793701,1.0509374142000001
79301587.301587299,0.1722352952
83952380.952381,0.0026126312999999999
88603174.603174597,0.90458476539999999
93253968.253968298,1.3999390601999999
97904761.904761896,0.66737800839999994
102555555.555556,0.098603621099999997
107206349.206349,0.99856060739999997
111857142.857143,1.3537443875999999
116507936.507937,0.6457244754
121158730.15873,0.13311372699999999
125809523.809524,0.66578447819999997
130460317.460317,0.92358112339999998
135111111.11111099,0.1539809406
139761904.76190501,0.020514216299999999
144412698.412698,0.87191158530000001
149063492.063492,1.1189326047999999
153714285.714286,0.59527051450000001
158365079.36507899,0.81773728130000001
163015873.01587299,1.7634044886
167666666.66666701,1.8103630543
172317460.31746,1.3064751625
176968253.968254,1.5267043114000001
181619047.619048,1.9670028687000001
186269841.26984099,1.7154735326999999
190920634.92063501,1.1277813911000001
195571428.57142901,1.2411913872
200222222.222222,1.4389551878
204873015.873016,1.145810008
209523809.52381,0.71721029280000004
214174603.17460299,0.96036857369999995
218825396.82539701,1.2092411517999999
223476190.47619,0.9337818027
228126984.126984,0.84910768270000003
232777777.777778,1.1719845533
237428571.42857099,1.4398257731999999
242079365.07936499,1.1878408194000001
246730158.73015901,1.2933871746000001
251380952.380952,1.6704046725999999
256031746.031746,1.6749622822000001
260682539.68254,1.4885282516
265333333.33333299,1.6096502542
269984126.98412699,1.8847270011999999
274634920.63492101,1.651684165
279285714.28571397,1.5697861909999999
283936507.936508,1.7271431684
288587301.58730203,1.7259747982
293238095.23809499,1.4814965725
297888888.88888901,1.4142057896
302539682.53968298,1.5908027887
307190476.190476,1.4829961061000001
311841269.84127003,1.3370820284
316492063.49206299,1.3823269605999999
321142857.14285702,1.5352681875
325793650.79365098,1.5427932739000001
330444444.444444,1.4517180919999999
335095238.09523797,1.6142970324000001
339746031.746032,1.7715717553999999
344396825.39682502,1.7982364893
349047619.04761899,1.7149395943000001
353698412.69841301,1.867610693
358349206.34920597,1.9930199385
363000000.0,1.8581273556
367650793.65079403,1.8138480185999999
372301587.30158699,1.8861558436999999
376952380.95238101,1.9244663715000001
381603174.60317498,1.7531276941
386253968.253968,1.7520666121999999
390904761.90476203,1.8108869791
395555555.555556,1.7856025696
400206349.20634902,1.7605774403000001
404857142.85714298,1.7720890045
409507936.50793701,1.8522763252000001
414158730.15872997,1.8421694040000001
418809523.809524,1.8769706488
423460317.46031702,1.9002219439000001
428111111.11111099,1.9162629843000001
432761904.76190501,1.9459260702000001
437412698.41269797,1.9412194490000001
442063492.063492,1.9753862619
446714285.71428603,1.9421554804000001
451365079.36507899,1.9765714406999999
456015873.01587301,2.0177152157
460666666.66666698,2.0141420364
465317460.31746,2.0009403229
469968253.96825403,2.0444447993999999
474619047.619048,2.1494624615000002
479269841.26984102,2.0792078971999999
483920634.92063498,2.0895669460000001
488571428.57142901,2.1677782535999999
493222222.22222197,2.1914680004
497873015.873016,2.1228854656
502523809.52381003,2.1136820315999998
507174603.17460299,2.1857283115000001
511825396.82539701,2.1325025557999999
516476190.47618997,2.0820198058999999
521126984.126984,2.1052565575000002
525777777.77777803,2.1356317997000001
530428571.42857099,2.1267595291000001
535079365.07936502,2.0801804065999998
539730158.73015904,2.1305456161
544380952.380952,2.1732006073000001
549031746.03174603,2.2170939445000002
553682539.68254006,2.1778333186999999
558333333.33333302,2.2359521389000001
562984126.98412704,2.3474314213
567634920.63492095,2.2923154830999999
572285714.28571403,2.2842869759000002
576936507.93650806,2.3859078883999998
581587301.58730197,2.3982534409
586238095.23809505,2.3134758471999999
590888888.88888896,2.3393473624999999
595539682.53968298,2.4288444518999999
600190476.19047594,2.3498625755
604841269.84126997,2.2986328602000001
609492063.492064,2.3736894131000001
614142857.14285696,2.3806025981999999
618793650.79365098,2.298617363
623444444.44444394,2.3049774169999999
628095238.09523797,2.3908915519999998
632746031.746032,2.3369939327
637396825.39682496,2.3189377785
642047619.04761899,2.3667027950000001
646698412.69841301,2.4026210307999998
651349206.34920597,2.3992042541999998
656000000.0,2.3939228057999999
660650793.65079403,2.4868741034999999
665301587.30158699,2.5031163691999998
669952380.95238101,2.5354707241000001
674603174.60317504,2.5283150672999999
679253968.253968,2.5884888172
683904761.90476203,2.6912155151000001
688555555.55555606,2.6009805201999998
693206349.20634902,2.5980606078999999
697857142.85714304,2.65645051
702507936.507936,2.6994590759000001
707158730.15873003,2.5142915249
711809523.80952406,2.5021817683999998
716460317.46031702,2.6581273079000001
721111111.11111104,2.4848070144999999
725761904.76190495,2.3759438992000002
730412698.41269803,2.4829788208000001
735063492.06349194,2.5971181393
739714285.71428597,2.4332764148999999
744365079.36507905,2.4395375252
749015873.01587296,2.671159029
753666666.66666698,2.6579835415000002
758317460.31745994,2.7274794578999999
762968253.96825397,2.8087930678999999
767619047.619048,2.9148299693999999
772269841.26984096,2.9148590565000001
776920634.92063498,2.8556189537000001
781571428.57142901,2.9398372173
786222222.22222197,2.9026229381999999
790873015.873016,2.9579367637999998
795523809.52381003,2.7779922484999999
800174603.17460299,2.7632122039999998
804825396.82539701,2.8907182216999998
809476190.47618997,2.7386324406
814126984.126984,2.6857686043000002
818777777.77777803,2.7198729515000002
823428571.42857099,2.8562130928
828079365.07936502,2.7063612938000001
832730158.73015904,2.7256495953000002
837380952.380952,2.9282076359000002
842031746.03174603,2.8814172745
846682539.68254006,2.8854501247000002
