21 November 2013
Frequency [MHz],Loss [dB]
1.0,0.0063851902583607501
12.43,0.2106778795821552
23.850000000000001,0.27804000150562241
35.280000000000001,0.32964344352238462
46.710000000000001,0.37581927140204069
58.140000000000001,0.41959752025606861
69.560000000000002,0.46337563559855161
80.989999999999995,0.4951960712863388
92.420000000000002,0.52486645038661739
103.84,0.56226127231440204
115.27,0.59042930820280259
126.7,0.61665854066495041
138.13,0.6459178060855254
149.55000000000001,0.67409384807363537
160.97999999999999,0.69550235113722725
172.41,0.71737859987562358
183.83000000000001,0.7447312304076511
195.25999999999999,0.77019696494064016
206.69,0.79307068500660061
218.12,0.81194667405444154
229.53999999999999,0.84000288775926801
240.97,0.86042850674266802
252.40000000000001,0.877449853794528
263.81999999999999,0.89427387996904584
275.25,0.91585249839266214
286.68000000000001,0.9392935825512736
298.11000000000001,0.95638709620794926
309.52999999999997,0.97645746245252696
320.95999999999998,1.0047192909852549
332.38999999999999,1.0239507591069199
343.81,1.0393085639247741
355.24000000000001,1.060324634406699
366.67000000000002,1.088745013191257
378.10000000000002,1.110936172336586
389.51999999999998,1.134120101048256
400.94999999999999,1.154354996287968
412.38,1.1686184926755669
423.80000000000001,1.190043341889566
435.23000000000002,1.208661539456694
446.66000000000003,1.2258169619760859
458.08999999999997,1.2388882899263689
469.50999999999999,1.259420118556422
480.94,1.277858797921291
492.37,1.2999368740740751
503.79000000000002,1.316752671670405
515.22000000000003,1.3345899382574919
526.64999999999998,1.350450670191637
538.08000000000004,1.3724438592649331
549.5,1.3887535672746421
560.92999999999995,1.397405019753305
572.36000000000001,1.4078169271047669
583.77999999999997,1.4217589559083359
595.21000000000004,1.4262327978785181
606.63999999999999,1.429400372492881
618.07000000000005,1.4447956154000841
629.49000000000001,1.4598949497163489
640.91999999999996,1.467502523772598
652.35000000000002,1.455285511317711
663.76999999999998,1.4699172693522851
675.20000000000005,1.492552526322851
686.63,1.5073005679508511
698.05999999999995,1.529441162564644
709.48000000000002,1.5491601400992749
720.90999999999997,1.568135148170799
732.34000000000003,1.5834852120439249
743.75999999999999,1.570037983511567
755.19000000000005,1.612955075293065
766.62,1.630338712481022
778.04999999999995,1.652549466650296
789.47000000000003,1.683497348047726
800.89999999999998,1.7065177768396449
812.33000000000004,1.7220293999187131
823.75,1.7342851855192181
835.17999999999995,1.749939778592343
846.61000000000001,1.771329924024037
858.03999999999996,1.7697035991309371
869.46000000000004,1.7695973355764569
880.88999999999999,1.7791182166029109
892.32000000000005,1.796466615531171
903.74000000000001,1.818217735216948
915.16999999999996,1.842563497611208
926.60000000000002,1.8583517134905549
938.02999999999997,1.8798580863291929
949.45000000000005,1.892818662227318
960.88,1.9082335450825549
972.30999999999995,1.929290703493094
983.73000000000002,1.9439894292772939
995.15999999999997,1.9572267442867359
1006.59,1.9729847723857761
1018.02,1.9889542877760851
1029.4400000000001,2.007664590589525
1040.8699999999999,2.0192630070737678
1052.3,2.0329144423099281
1063.72,2.0459309790780318
1075.1500000000001,2.0586840853937329
1086.5799999999999,2.0658774274094762
1098.01,2.063043276777254
1109.4300000000001,2.0848347058614189
1120.8599999999999,2.1245581329995238
1132.29,2.1397883614470818
1143.71,2.1501716802344069
1155.1400000000001,2.1657340280254478
1166.5699999999999,2.1748710416885819
1178.0,2.1873272807205448
1189.4200000000001,2.20306771026066
1200.8499999999999,2.219754267774702
1212.28,2.2431063742091322
1223.7,2.2576604685230528
1235.1300000000001,2.2771008240681319
1246.5599999999999,2.2983918302852522
1257.99,2.3113438306909511
1269.4100000000001,2.3226418196085912
1280.8399999999999,2.3388384273739549
1292.27,2.350793489600445
1303.6900000000001,2.3609595700135659
1315.1199999999999,2.3724534896332918
1326.55,2.3885019310587738
1337.98,2.4046827616359212
1349.4000000000001,2.4134584191186592
1360.8299999999999,2.426821606314197
1372.26,2.4437366752515368
1383.6800000000001,2.4610082905735529
1395.1099999999999,2.4666354063247979
1406.54,2.4788120657435568
1417.97,2.5025621261014419
1429.3900000000001,2.51056579564148
1440.8199999999999,2.517035144082802
1452.25,2.5301687151714249
1463.6700000000001,2.5485804622836881
1475.0999999999999,2.5584270690590278
1486.53,2.5691624010594989
1497.96,2.5885487925758701
1509.3800000000001,2.6071885211770378
1520.8099999999999,2.6163256065160918
1532.24,2.6253053192474871
1543.6600000000001,2.6500856593599931
1555.0899999999999,2.6606140076247979
1566.52,2.6590991802687669
1577.95,2.6755474598222322
1589.3699999999999,2.7000309822378372
1600.8,2.713328878676446
1612.23,2.713138162215706
1623.6500000000001,2.7336550334004039
1635.0799999999999,2.7510229273291662
1646.51,2.7604648650127692
1657.9400000000001,2.7602168979280002
1669.3599999999999,2.7834387404179419
1680.79,2.801553653503154
1692.22,2.800283244500275
1703.6400000000001,2.8164458827989298
1715.0699999999999,2.854476086775954
1726.5,2.86591994378084
1737.9300000000001,2.8628279120360469
1749.3499999999999,2.8899385937448279
1760.78,2.92055551854458
1772.21,2.9176247756921838
1783.6300000000001,2.916287157849518
1795.0599999999999,2.9442867113887319
1806.49,2.9610571382133428
1817.9200000000001,2.9553692423374369
1829.3399999999999,2.9658772935223761
1840.77,2.99529915060501
1852.2,3.0089456107489529
1863.6199999999999,3.0007902090099972
1875.05,3.018932215278936
1886.48,3.0497063044106789
1897.9100000000001,3.0496165400043869
1909.3299999999999,3.042580489250164
1920.76,3.075468050930489
1932.1900000000001,3.1026684161868641
1943.6099999999999,3.0864151269007709
1955.04,3.0849676402954889
1966.47,3.11725810755375
1977.9000000000001,3.1302012199769349
1989.3199999999999,3.1205667071783569
2000.75,3.137998210611904
2012.1800000000001,3.175652235078382
2023.5999999999999,3.1809707839280899
2035.03,3.1744247979515281
2046.46,3.2048302132624218
2057.8899999999999,3.2348043575936729
2069.3099999999999,3.223825469093843
2080.7399999999998,3.2224874172623998
2092.1700000000001,3.2608971181338569
2103.5900000000001,3.2744734006254341
2115.02,3.2668623359695221
2126.4499999999998,3.2787740067874811
2137.8800000000001,3.312342123061049
2149.3000000000002,3.3205161463176962
2160.73,3.3108827764045601
