08 August 2013
Frequency [Hz],Loss [dB]
70000000.0,0.23506346340000001
74650793.650793701,0.2347851843
79301587.301587299,0.38243409989999999
83952380.952381,0.34583011270000003
88603174.603174597,0.45865458250000002
93253968.253968298,1.2923353909999999
97904761.904761896,0.44867265220000002
102555555.555556,0.0441014692
107206349.206349,1.5532802343000001
111857142.857143,0.43101337550000002
116507936.507937,0.85185277459999997
121158730.15873,0.91792303320000002
125809523.809524,0.10610382259999999
130460317.460317,0.80449485779999996
135111111.11111099,0.50952500099999998
139761904.76190501,0.060617379800000003
144412698.412698,1.0426994562
149063492.063492,0.73371255400000002
153714285.714286,0.65318340060000002
158365079.36507899,1.5997446774999999
163015873.01587299,1.078016758
167666666.66666701,1.4006087780000001
172317460.31746,2.0439622401999999
176968253.968254,1.3426403999000001
181619047.619048,1.7643808126
186269841.26984099,1.8479207754
190920634.92063501,1.1021088362
195571428.57142901,1.5570166110999999
200222222.222222,1.1629577874999999
204873015.873016,0.80271863939999999
209523809.52381,1.2535636425000001
214174603.17460299,0.88480007650000003
218825396.82539701,0.86233210559999995
223476190.47619,1.2708503008000001
228126984.126984,0.87322932480000004
232777777.777778,1.1753312349
237428571.42857099,1.3770139216999999
242079365.07936499,1.1519100665999999
246730158.73015901,1.5245529413000001
251380952.380952,1.5613409280999999
256031746.031746,1.4742423296
260682539.68254,1.7431329489
265333333.33333299,1.6332848071999999
269984126.98412699,1.6505562066999999
274634920.63492101,1.844938755
279285714.28571397,1.5506050587
283936507.936508,1.8210278749
288587301.58730203,1.6685427426999999
293238095.23809499,1.4769827126999999
297888888.88888901,1.6738172769999999
302539682.53968298,1.4822020531
307190476.190476,1.4425598383
311841269.84127003,1.6359096766000001
316492063.49206299,1.3357414006999999
321142857.14285702,1.5549741983000001
325793650.79365098,1.544609189
330444444.444444,1.4695317745000001
335095238.09523797,1.6473017931
339746031.746032,1.7938195467
344396825.39682502,1.6897847652
349047619.04761899,1.9450769424000001
353698412.69841301,1.8545398712000001
358349206.34920597,1.8838399648999999
363000000.0,1.9345829486999999
367650793.65079403,1.8564581871000001
372301587.30158699,1.8619530201000001
376952380.95238101,1.9407130480000001
381603174.60317498,1.7851840258
386253968.253968,1.9334360361
390904761.90476203,1.8370716572000001
395555555.555556,1.8118515015000001
400206349.20634902,1.8697315454000001
404857142.85714298,1.854598403
409507936.50793701,1.8236533402999999
414158730.15872997,1.9743503332000001
418809523.809524,1.8944069147
423460317.46031702,1.9773745537
428111111.11111099,1.9451453686
432761904.76190501,1.9610272646
437412698.41269797,1.9834152460000001
442063492.063492,1.9880028963
446714285.71428603,2.0067141056
451365079.36507899,1.992079258
456015873.01587301,2.0596809387000001
460666666.66666698,2.0641660690000001
465317460.31746,2.0849204063000002
469968253.96825403,2.0984711646999998
474619047.619048,2.2226250171999999
479269841.26984102,2.1098341941999998
483920634.92063498,2.3032553195999999
488571428.57142901,2.1516790389999998
493222222.22222197,2.1997718811000002
497873015.873016,2.1920988559999999
502523809.52381003,2.1749377250999999
507174603.17460299,2.1650159359000001
511825396.82539701,2.2780997752999999
516476190.47618997,2.1502411366
521126984.126984,2.3181834221000002
525777777.77777803,2.1711707114999999
530428571.42857099,2.1282386780000002
535079365.07936502,2.1309020519000001
539730158.73015904,2.1312499046000002
544380952.380952,2.1667895317000001
549031746.03174603,2.3035395145000002
553682539.68254006,2.3170840739999998
558333333.33333302,2.3415927886999999
562984126.98412704,2.4362132549000002
567634920.63492095,2.3143475055999998
572285714.28571403,2.3828692436000001
576936507.93650806,2.3432838917000001
581587301.58730197,2.3388214111000001
586238095.23809505,2.4585633277999999
590888888.88888896,2.4559953213000001
595539682.53968298,2.5105626583
600190476.19047594,2.5181162357
604841269.84126997,2.4142744541000001
609492063.492064,2.5747087002
614142857.14285696,2.3714673518999998
618793650.79365098,2.347032547
623444444.44444394,2.4292416573
628095238.09523797,2.3894762993000001
