01 November 2013
Frequency [Hz],Loss [dB]
30000000.0,0.11966741318653154
32000000.0,0.12307754022651106
34000000.0,0.12524406663116164
36000000.0,0.12883976188495019
38000000.0,0.13067975639749033
40000000.0,0.13333235037451477
42000000.0,0.1347313271518909
44000000.0,0.13727852143455324
46000000.0,0.13909649195161219
48000000.0,0.14135484208013852
50000000.0,0.1442431889429559
52000000.0,0.14639681359279955
54000000.0,0.14831693553823497
56000000.0,0.15064838203504172
58000000.0,0.1528676253761117
60000000.0,0.15457632145726974
62000000.0,0.15611176206859995
64000000.0,0.15795228692526833
66000000.0,0.16015880782533962
68000000.0,0.16145623197536205
70000000.0,0.16374867556890532
72000000.0,0.1660828749742691
74000000.0,0.1690276833462927
76000000.0,0.17029335310945914
78000000.0,0.17259538299089139
80000000.0,0.17381082235928019
82000000.0,0.17581166730127359
84000000.0,0.17722934811040958
86000000.0,0.1793439731414293
88000000.0,0.18217069312996628
90000000.0,0.18356562158326942
92000000.0,0.18547187964727391
94000000.0,0.18757083144312331
96000000.0,0.18820422619684116
98000000.0,0.19048270476872017
100000000.0,0.19249745334844717
102000000.0,0.1944089467084664
104000000.0,0.19565602839570204
106000000.0,0.19775128028114908
108000000.0,0.19882088192102443
110000000.0,0.20129261717432734
112000000.0,0.2036129613463622
114000000.0,0.20421138004323369
116000000.0,0.20608685025652715
118000000.0,0.20717129009913776
120000000.0,0.20924531589320725
122000000.0,0.210573753998822
124000000.0,0.21286506572469371
126000000.0,0.2138884268085704
128000000.0,0.2151958577922021
130000000.0,0.21635060327118261
132000000.0,0.21682670661865702
134000000.0,0.2191894559645409
136000000.0,0.2199664178651779
138000000.0,0.22128996213972951
140000000.0,0.22374424513108415
142000000.0,0.22504837474543363
144000000.0,0.2280480371331596
146000000.0,0.22826089282614914
148000000.0,0.23075390085302211
150000000.0,0.23164488989390547
152000000.0,0.23385396762973967
154000000.0,0.23539815236023792
156000000.0,0.237063926760437
158000000.0,0.23783084460188753
160000000.0,0.23977777369434217
162000000.0,0.24048092455531417
164000000.0,0.2406625480238202
166000000.0,0.2426987282483985
168000000.0,0.2432761802382
170000000.0,0.24461008179324009
172000000.0,0.2457544122076116
174000000.0,0.24789879524970609
176000000.0,0.24853849990526863
178000000.0,0.24907328926333516
180000000.0,0.25088168402641187
182000000.0,0.25078892058035662
184000000.0,0.25447219741410637
186000000.0,0.25427242745790601
188000000.0,0.25570052418711742
190000000.0,0.25581317779890878
192000000.0,0.25840964766759716
194000000.0,0.25933814216154183
196000000.0,0.26200749342330848
198000000.0,0.26392720856082375
200000000.0,0.26556681013676275
202000000.0,0.26545012534382934
204000000.0,0.26642670146806385
206000000.0,0.2689185085225359
208000000.0,0.26995677696382148
210000000.0,0.26960973387724635
212000000.0,0.27170775245653356
214000000.0,0.27175412086874529
216000000.0,0.2727800402830311
218000000.0,0.27326502435885441
220000000.0,0.27425753148374055
222000000.0,0.2744172148704378
224000000.0,0.27581383264412529
226000000.0,0.27491130491045324
228000000.0,0.27546167821547962
230000000.0,0.27629061739389621
232000000.0,0.27744625037598392
234000000.0,0.27881734809943359
236000000.0,0.27961823656958484
238000000.0,0.28149925173667117
240000000.0,0.28142586545362508
242000000.0,0.28369490901511318
244000000.0,0.2837356194090363
246000000.0,0.28680486170475206
248000000.0,0.28768671832723242
250000000.0,0.28916555087367468
252000000.0,0.28948177128181968
254000000.0,0.29021589769158329
256000000.0,0.29193974448224647
258000000.0,0.29235642788650829
260000000.0,0.29361799519916787
262000000.0,0.29601531680533283
264000000.0,0.2976089436545642
266000000.0,0.29738946749738937
268000000.0,0.29723933981487116
270000000.0,0.29758559173054749
272000000.0,0.29835063374572202
274000000.0,0.29737228471123556
276000000.0,0.2985059243211341
278000000.0,0.29870302061484949
280000000.0,0.29888174694366576
282000000.0,0.29834223507733254
284000000.0,0.2994001638441674
286000000.0,0.30071737964052264
288000000.0,0.30220886928466212
290000000.0,0.30287737833270295
292000000.0,0.30301836131022725
294000000.0,0.30478179334049216
296000000.0,0.304951303425474
298000000.0,0.3054578890767935
300000000.0,0.30754204038393917
302000000.0,0.30776138776979939
304000000.0,0.30947664107180117
306000000.0,0.31032246481729592
308000000.0,0.30921094005079786
310000000.0,0.31105495185805637
312000000.0,0.31156589157096409
314000000.0,0.312592614640122
316000000.0,0.31298091244718163
318000000.0,0.31436935594543414
320000000.0,0.31581539274811088
322000000.0,0.31675381149763793
324000000.0,0.31701553238723706
326000000.0,0.31920953045724632
328000000.0,0.31997399469118343
330000000.0,0.32113994238343624
332000000.0,0.32231006038259896
334000000.0,0.32403943063061302
336000000.0,0.32498759505817382
338000000.0,0.32687039890748215
340000000.0,0.32760479403334286
342000000.0,0.32803407410681723
344000000.0,0.32810761701666807
346000000.0,0.3283402987479116
