21 November 2013
Frequency [MHz],Loss [dB]
1.0,0.01142770237212506
12.43,0.14250836804391509
23.850000000000001,0.13512466656148711
35.280000000000001,0.13513380293177429
46.710000000000001,0.15869636048539079
58.140000000000001,0.17492561003975091
69.560000000000002,0.19068905527389379
80.989999999999995,0.1965370448141909
92.420000000000002,0.20537927287609151
103.84,0.21355134885886129
115.27,0.2181544760125804
126.7,0.22427413032106991
138.13,0.23376888687359529
149.55000000000001,0.23510299578739799
160.97999999999999,0.24392021785350501
172.41,0.247567925609919
183.83000000000001,0.25846537102002198
195.25999999999999,0.25862135892069371
206.69,0.26537278402553161
218.12,0.27105077406261419
229.53999999999999,0.28096407192540418
240.97,0.28455768876495108
252.40000000000001,0.28883073674055082
263.81999999999999,0.29045767063394451
275.25,0.29388651346718642
286.68000000000001,0.2986439301945748
298.11000000000001,0.31012232367682863
309.52999999999997,0.31441970171609868
320.95999999999998,0.32464987613426921
332.38999999999999,0.32755707193013278
343.81,0.33463204868035218
355.24000000000001,0.33860905815198322
366.67000000000002,0.35170975232424762
378.10000000000002,0.36274857043313619
389.51999999999998,0.37457643378754302
400.94999999999999,0.37645709994319038
412.38,0.37749832146530338
423.80000000000001,0.38691808801309718
435.23000000000002,0.39736274388197718
446.66000000000003,0.39676160371839869
458.08999999999997,0.4029947932005063
469.50999999999999,0.40844698166328869
480.94,0.41392354625167521
492.37,0.4202311457288872
503.79000000000002,0.42445267747682508
515.22000000000003,0.42923131902230749
526.64999999999998,0.43697615497929582
538.08000000000004,0.43816654587752207
549.5,0.44077703578814581
560.92999999999995,0.43084014490651479
572.36000000000001,0.42947757146133558
583.77999999999997,0.42048159905776011
595.21000000000004,0.41077650420412382
606.63999999999999,0.40864260525863361
618.07000000000005,0.40893972045278881
629.49000000000001,0.39850468228749181
640.91999999999996,0.37705784037070178
652.35000000000002,0.36765161301958948
663.76999999999998,0.38094509280961042
675.20000000000005,0.39513325011861739
686.63,0.40972918887503018
698.05999999999995,0.41966246020041748
709.48000000000002,0.42607525159461251
720.90999999999997,0.43476487367842709
732.34000000000003,0.44205740931464432
743.75999999999999,0.43056222609893752
755.19000000000005,0.4383787166214646
766.62,0.45250320577218439
778.04999999999995,0.47070203625892681
789.47000000000003,0.487437321195474
800.89999999999998,0.49473310184825858
812.33000000000004,0.50333636867190146
823.75,0.49956919659423421
835.17999999999995,0.49827485278829342
846.61000000000001,0.50446360688975966
858.03999999999996,0.49365731875727342
869.46000000000004,0.4824001777713533
880.88999999999999,0.48232045942924068
892.32000000000005,0.48286793803842809
903.74000000000001,0.48947688960314378
915.16999999999996,0.50122762510081831
926.60000000000002,0.51371980610112777
938.02999999999997,0.51724382289442994
949.45000000000005,0.52223590909806461
960.88,0.53240859126215911
972.30999999999995,0.53968663525375193
983.73000000000002,0.54261658411092972
995.15999999999997,0.54992343640713293
1006.59,0.55188732833471055
1018.02,0.55662091666921476
1029.4400000000001,0.56321128864069803
1040.8699999999999,0.56677786070443326
1052.3,0.56371729524054925
1063.72,0.57256728910431232
1075.1500000000001,0.58220880238572403
1086.5799999999999,0.58406234107154953
1098.01,0.57469195516881566
1109.4300000000001,0.57475316351655792
1120.8599999999999,0.57903812620673267
1132.29,0.58279320522139233
1143.71,0.58605154215940547
1155.1400000000001,0.59482537731237317
1166.5699999999999,0.59414969692454622
1178.0,0.59604394252241477
1189.4200000000001,0.60649256865105328
1200.8499999999999,0.61169902165945889
1212.28,0.61841531613250256
1223.7,0.62998332377599653
1235.1300000000001,0.64132324564147858
1246.5599999999999,0.64706846490521697
1257.99,0.65313560150982275
1269.4100000000001,0.66264750384065785
1280.8399999999999,0.66795774018712029
1292.27,0.66865141739301348
1303.6900000000001,0.67663440092846894
1315.1199999999999,0.67891546916436141
1326.55,0.68041055957197605
1337.98,0.68359053803266701
1349.4000000000001,0.68968907265332513
1360.8299999999999,0.68899798424874059
1372.26,0.6904012554008675
1383.6800000000001,0.69783995960614853
1395.1099999999999,0.69772560322700095
1406.54,0.69947197384088067
1417.97,0.70258847114129264
1429.3900000000001,0.70747376841311449
1440.8199999999999,0.70476383145904276
1452.25,0.70670750591804499
1463.6700000000001,0.7117154232790448
1475.0999999999999,0.71424695746790701
1486.53,0.715951323809361
1497.96,0.72309064563835812
1509.3800000000001,0.7263439973556105
1520.8099999999999,0.72712424770485617
1532.24,0.73278513474720597
1543.6600000000001,0.73719963056424076
1555.0899999999999,0.73618053144336926
1566.52,0.73645908017855977
1577.95,0.74230545880841325
1589.3699999999999,0.73988321890542108
1600.8,0.74242952610995316
1612.23,0.74994376290457798
1623.6500000000001,0.75538167838408599
1635.0799999999999,0.75254336036780933
1646.51,0.75651314041546946
1657.9400000000001,0.75809052971769864
1669.3599999999999,0.75692244221875415
1680.79,0.75771229319241495
1692.22,0.76419074618771743
1703.6400000000001,0.76525526177338887
1715.0699999999999,0.76889540802273826
1726.5,0.7783691506509598
1737.9300000000001,0.78004891691331335
1749.3499999999999,0.78311548029163458
1760.78,0.79131577433973288
1772.21,0.79518703273971814
1783.6300000000001,0.79255017544454742
1795.0599999999999,0.79539525879609163
1806.49,0.79904315451754149
1817.9200000000001,0.79599620494031664
1829.3399999999999,0.79944584446948974
1840.77,0.80623027389591029
1852.2,0.80737231638054863
1863.6199999999999,0.8079715541097684
1875.05,0.80974741780464299
1886.48,0.81037061062225813
1897.9100000000001,0.81092902598048089
1909.3299999999999,0.80973069512370432
1920.76,0.81993509647665963
1932.1900000000001,0.82060338424705159
1943.6099999999999,0.81853624977295036
1955.04,0.81939536252120149
