19 November 2013
Frequency [Hz],V_Gain [dB],H_Gain [dB],V_AF [dB/m],H_AF [dB/m]
1784050000.0,8.6806451353634912,6.2654567359939195,26.608880391662886,29.024068791032459
1798700000.0,8.7988419905022468,5.9201561613651865,26.561717793679449,29.440403622816511
1813350000.0,8.9361146894454553,6.7597345621809337,26.494903134327195,28.671283261591718
1828000000.0,8.9422137865948326,8.5113868269749613,26.558695132386134,26.989522092006005
1842650000.0,8.9815847846117141,10.369471385416976,26.588657336309673,25.200770735504406
1857300000.0,8.9700067747665599,11.543195421058464,26.669019490909498,24.095830844617598
1871950000.0,9.0987913840795969,11.778528402184055,26.608478596973022,23.928741578868564
1886600000.0,9.1057346748251309,11.253539258801323,26.66924701825365,24.521442434277457
1901250000.0,9.0093858522606638,10.222961354004589,26.832783779985149,25.619208278241217
1915900000.0,8.8244148516807215,9.0605558438957186,27.084426987831598,26.848285995616603
1930550000.0,8.9147342807831222,7.9214584266239205,27.060271891296289,28.053547745455493
1945200000.0,9.4237893660871066,7.0717244631295975,26.616880942860401,28.96894584581791
1959850000.0,9.8837247141587028,6.8985697160982777,26.222117042105996,29.207272040166423
1974500000.0,9.9981362262228757,7.5380371044346592,26.172391626253098,28.63249074804131
1989150000.0,9.955823509047379,8.3629929589090839,26.278912264234691,27.87174281437299
2003800000.0,9.6377412428876426,9.4290774577238583,26.660731293528805,26.869395078692587
2018450000.0,9.1527696061907466,10.454462039045838,27.208975400057426,25.907282967202335
2033100000.0,8.7688267729703284,11.694311351537852,27.655733125248144,24.730248546680617
2047750000.0,8.9916819798468701,12.087973604474897,27.495241803271057,24.398950178643034
2062400000.0,9.4464618738770341,11.325259786815757,27.102381217334237,25.223583304395515
2077050000.0,9.5438928181594793,10.446291770457881,27.066431298056656,26.164032345758255
2091700000.0,9.5158456756525283,9.5316948809757882,27.15552734348951,27.13967813816625
2106350000.0,9.6441082097147977,8.6409540417229689,27.087887622280572,28.091041790272403
2121000000.0,9.5417092857693451,7.6881896232750702,27.250489175586601,29.10400883808088
2135650000.0,9.2634263624352435,6.9354180410123671,27.5885603293953,29.916568650818178
2150300000.0,9.153606948615332,7.1353334721589192,27.757759240772948,29.776032717229359
2164950000.0,9.1101586194589697,8.1331474756838684,27.860183885123902,28.837195028899
2179600000.0,9.3308239127109207,9.4771064459000787,27.698097162955214,27.551814629766056
2194250000.0,9.6790230452412871,10.968241712584316,27.408084186355993,26.118865519012964
2208900000.0,9.6426779353605525,11.840400091677486,27.502228259591448,25.304506103274509
2223550000.0,9.6934804639533674,11.628160759397851,27.508842620782094,25.57416232533761
2238200000.0,9.7568608039152132,11.068553068926736,27.502502115187735,26.190809850176212
2252850000.0,9.6602552802014117,10.186379324588067,27.655775337790264,27.129651293403608
2267500000.0,9.6621926048299844,9.2366500719685156,27.710138400837387,28.135680933698858
2282150000.0,9.6734199771332943,8.5010573999051218,27.754848836055555,28.927211413283729
2296800000.0,9.7949781196203745,8.3510039419690685,27.688870561173331,29.132844738824637
2311450000.0,9.9129465273300852,8.4304119883503503,27.6261286328781,29.108663171857835
2326100000.0,10.004346054873739,8.95059527121348,27.589606662010333,28.643357445670592
2340750000.0,9.9376473914834449,9.5620659646136943,27.710838340681924,28.086419767551671
